companyname,ticker,gvkey,datadate,calendar_q,revenue,netincome,rnd,capex,leverage,industry
ACCENTURE PLC,ACN,143357,2021-05-31,2021Q2,13263795000.0,1549426000.0,,343837000.0,2.1174706056570725,45
ACCENTURE PLC,ACN,143357,2021-08-31,2021Q3,13419284000.0,1416248000.0,1118320000.0,580132000.0,2.1483603566163776,45
ACCENTURE PLC,ACN,143357,2021-11-30,2021Q4,14965153000.0,1791024000.0,,181671000.0,2.085842511969965,45
ACCENTURE PLC,ACN,143357,2022-02-28,2022Q1,15046693000.0,1634942000.0,,346331000.0,2.0947147983651164,45
ACCENTURE PLC,ACN,143357,2022-05-31,2022Q2,16158803000.0,1786075000.0,,540947000.0,2.094120392120144,45
ACCENTURE PLC,ACN,143357,2022-08-31,2022Q3,15423656000.0,1665128000.0,1123296000.0,717998000.0,2.077777603884946,45
ACCENTURE PLC,ACN,143357,2022-11-30,2022Q4,15747802000.0,1964950000.0,,98830000.0,1.99086763894963,45
ACCENTURE PLC,ACN,143357,2023-02-28,2023Q1,15814158000.0,1523648000.0,,206378000.0,1.9514554726817923,45
ACCENTURE PLC,ACN,143357,2023-05-31,2023Q2,16564585000.0,2009996000.0,,347878000.0,1.9234291905253829,45
ACCENTURE PLC,ACN,143357,2023-08-31,2023Q3,15985200000.0,1372963000.0,1298657000.0,528172000.0,1.9368114169940933,45
ACCENTURE PLC,ACN,143357,2023-11-30,2023Q4,16224303000.0,1973444000.0,,68933000.0,1.8748602760072541,45
ADOBE INC,ADBE,012540,2016-02-29,2016Q1,1383335000.0,254307000.0,237204000.0,46200000.0,1.6800370897483223,45
ADOBE INC,ADBE,012540,2016-05-31,2016Q2,1398709000.0,244074000.0,232484000.0,99959000.0,1.6853964159478279,45
ADOBE INC,ADBE,012540,2016-08-31,2016Q3,1463967000.0,270788000.0,248450000.0,155172000.0,1.6993037596047018,45
ADOBE INC,ADBE,012540,2016-11-30,2016Q4,1608419000.0,399613000.0,257849000.0,203805000.0,1.7114338567793088,45
ADOBE INC,ADBE,012540,2017-02-28,2017Q1,1681646000.0,398446000.0,285077000.0,30903000.0,1.718976924871091,45
ADOBE INC,ADBE,012540,2017-05-31,2017Q2,1772190000.0,374390000.0,299401000.0,86200000.0,1.7125709155742992,45
ADOBE INC,ADBE,012540,2017-08-31,2017Q3,1841074000.0,419569000.0,315555000.0,140438000.0,1.702090121528428,45
ADOBE INC,ADBE,012540,2017-11-30,2017Q4,2006595000.0,501549000.0,324026000.0,178122000.0,1.7181774327711221,45
ADOBE INC,ADBE,012540,2018-02-28,2018Q1,2078947000.0,583076000.0,348769000.0,95142000.0,1.7342409591444456,45
ADOBE INC,ADBE,012540,2018-05-31,2018Q2,2195360000.0,663167000.0,374128000.0,140458000.0,1.7418022434568712,45
ADOBE INC,ADBE,012540,2018-08-31,2018Q3,2291076000.0,666291000.0,398957000.0,204016000.0,1.7372771717205915,45
ADOBE INC,ADBE,012540,2018-11-30,2018Q4,2464625000.0,678240000.0,415958000.0,266579000.0,2.0047482865515205,45
ADOBE INC,ADBE,012540,2019-02-28,2019Q1,2600946000.0,674241000.0,464637000.0,65268000.0,1.9759474891568998,45
ADOBE INC,ADBE,012540,2019-05-31,2019Q2,2744280000.0,632593000.0,475958000.0,210760000.0,1.9801164816512151,45
ADOBE INC,ADBE,012540,2019-08-31,2019Q3,2834126000.0,792763000.0,489827000.0,300384000.0,1.9579541594839602,45
ADOBE INC,ADBE,012540,2019-11-30,2019Q4,2991945000.0,851861000.0,499806000.0,394479000.0,1.9717088684829425,45
ADOBE INC,ADBE,012540,2020-02-29,2020Q1,3091000000.0,955000000.0,532000000.0,94000000.0,2.0271380793119924,45
ADOBE INC,ADBE,012540,2020-05-31,2020Q2,3128000000.0,1100000000.0,532000000.0,190000000.0,1.9853873724841467,45
ADOBE INC,ADBE,012540,2020-08-31,2020Q3,3225000000.0,955000000.0,566000000.0,316000000.0,1.9136002732007171,45
ADOBE INC,ADBE,012540,2020-11-30,2020Q4,3424000000.0,2250000000.0,558000000.0,419000000.0,1.8308202653799759,45
ADOBE INC,ADBE,012540,2021-02-28,2021Q1,3905000000.0,1261000000.0,620000000.0,59000000.0,1.84445592794921,45
ADOBE INC,ADBE,012540,2021-05-31,2021Q2,3835000000.0,1116000000.0,612000000.0,154000000.0,1.8468091250360958,45
ADOBE INC,ADBE,012540,2021-08-31,2021Q3,3935000000.0,1212000000.0,651000000.0,249000000.0,1.8137921465242126,45
ADOBE INC,ADBE,012540,2021-11-30,2021Q4,4110000000.0,1233000000.0,657000000.0,348000000.0,1.840981279989187,45
ADOBE INC,ADBE,012540,2022-02-28,2022Q1,4262000000.0,1266000000.0,701000000.0,100000000.0,1.8857350272232305,45
ADOBE INC,ADBE,012540,2022-05-31,2022Q2,4386000000.0,1178000000.0,738000000.0,226000000.0,1.882445477297104,45
ADOBE INC,ADBE,012540,2022-08-31,2022Q3,4433000000.0,1136000000.0,775000000.0,351000000.0,1.8607110554511932,45
ADOBE INC,ADBE,012540,2022-11-30,2022Q4,4525000000.0,1176000000.0,773000000.0,442000000.0,1.9333143548501885,45
ADOBE INC,ADBE,012540,2023-02-28,2023Q1,4655000000.0,1247000000.0,827000000.0,101000000.0,1.8771645783471773,45
ADOBE INC,ADBE,012540,2023-05-31,2023Q2,4816000000.0,1295000000.0,876000000.0,222000000.0,1.876128858336703,45
ADOBE INC,ADBE,012540,2023-08-31,2023Q3,4890000000.0,1403000000.0,881000000.0,313000000.0,1.8439401622718052,45
ADOBE INC,ADBE,012540,2023-11-30,2023Q4,5048000000.0,1483000000.0,889000000.0,360000000.0,1.8028211647899262,45
ANALOG DEVICES INC,ADI,001632,2016-01-31,2016Q1,769429000.0,164504000.0,157428000.0,23128000.0,1.5211793639143585,45
ANALOG DEVICES INC,ADI,001632,2016-04-30,2016Q2,778766000.0,170573000.0,160235000.0,48645000.0,1.5532943034461901,45
ANALOG DEVICES INC,ADI,001632,2016-07-31,2016Q3,869591000.0,230430000.0,163227000.0,86173000.0,1.5421512068328567,45
ANALOG DEVICES INC,ADI,001632,2016-10-31,2016Q4,1003623000.0,296157000.0,172926000.0,127397000.0,1.5429476202073014,45
ANALOG DEVICES INC,ADI,001632,2017-01-31,2017Q1,984449000.0,217129000.0,183954000.0,28337000.0,1.9228311835205245,45
ANALOG DEVICES INC,ADI,001632,2017-04-30,2017Q2,1147982000.0,93564000.0,235232000.0,75266000.0,2.671191414921546,45
ANALOG DEVICES INC,ADI,001632,2017-07-31,2017Q3,1433902000.0,68916000.0,275670000.0,138883000.0,2.1279056525814024,45
ANALOG DEVICES INC,ADI,001632,2017-10-31,2017Q4,1541170000.0,347650000.0,273746000.0,204098000.0,2.080520669111178,45
ANALOG DEVICES INC,ADI,001632,2018-01-31,2018Q1,1566870000.0,293240000.0,288597000.0,63222000.0,2.01524549374315,45
ANALOG DEVICES INC,ADI,001632,2018-04-30,2018Q2,1563502000.0,400328000.0,289472000.0,117122000.0,1.962754579322092,45
ANALOG DEVICES INC,ADI,001632,2018-07-31,2018Q3,1558189000.0,408557000.0,291369000.0,168872000.0,1.8927970949733228,45
ANALOG DEVICES INC,ADI,001632,2018-10-31,2018Q4,1536128000.0,404855000.0,295609000.0,254876000.0,1.861009651873679,45
ANALOG DEVICES INC,ADI,001632,2019-01-31,2019Q1,1541101000.0,355006000.0,287382000.0,90993000.0,1.8841134779810205,45
ANALOG DEVICES INC,ADI,001632,2019-04-30,2019Q2,1526602000.0,367937000.0,285846000.0,166202000.0,1.8545261907888586,45
ANALOG DEVICES INC,ADI,001632,2019-07-31,2019Q3,1480143000.0,362374000.0,280102000.0,224297000.0,1.8291956302489936,45
ANALOG DEVICES INC,ADI,001632,2019-10-31,2019Q4,1443219000.0,277694000.0,277018000.0,275372000.0,1.8269961162123283,45
ANALOG DEVICES INC,ADI,001632,2020-01-31,2020Q1,1303565000.0,203874000.0,257072999.99999997,54839000.0,1.8287177305957125,45
ANALOG DEVICES INC,ADI,001632,2020-04-30,2020Q2,1317060000.0,267696000.00000003,252413000.0,115000000.0,1.8420498292706198,45
ANALOG DEVICES INC,ADI,001632,2020-07-31,2020Q3,1456136000.0,362665000.0,260793999.99999997,135804000.0,1.833959495854829,45
ANALOG DEVICES INC,ADI,001632,2020-10-31,2020Q4,1526295000.0,386526000.0,280239000.0,165692000.0,1.7893566773309928,45
ANALOG DEVICES INC,ADI,001632,2021-01-31,2021Q1,1558458000.0,388519000.0,288150000.0,67388000.0,1.773706197995888,45
ANALOG DEVICES INC,ADI,001632,2021-04-30,2021Q2,1661407000.0,422905000.0,302238000.0,126558000.0,1.7743102220544842,45
ANALOG DEVICES INC,ADI,001632,2021-07-31,2021Q3,1758853000.0,503311000.0,306617000.0,212899000.0,1.7646163805288715,45
ANALOG DEVICES INC,ADI,001632,2021-10-31,2021Q4,2339568000.0,75687000.0,399121000.0,343676000.0,1.3771668923864058,45
ANALOG DEVICES INC,ADI,001632,2022-01-31,2022Q1,2684293000.0,280077000.0,426780000.0,111133000.0,1.3684021444019279,45
ANALOG DEVICES INC,ADI,001632,2022-04-30,2022Q2,2972064000.0,783273000.0,420901000.0,229912000.0,1.3692978573297279,45
ANALOG DEVICES INC,ADI,001632,2022-07-31,2022Q3,3109880000.0,748985000.0,431829000.0,394796000.0,1.374129534621023,45
ANALOG DEVICES INC,ADI,001632,2022-10-31,2022Q4,3247716000.0,936226000.0,421008000.0,699308000.0,1.3794571352076055,45
ANALOG DEVICES INC,ADI,001632,2023-01-31,2023Q1,3249630000.0,961474000.0,414095000.0,176158000.0,1.375102052380296,45
ANALOG DEVICES INC,ADI,001632,2023-04-30,2023Q2,3262930000.0,977656000.0,415754000.0,460496000.0,1.3757373957966106,45
ANALOG DEVICES INC,ADI,001632,2023-07-31,2023Q3,3076495000.0,877019000.0,423751000.0,785070000.0,1.3744175607748563,45
ANALOG DEVICES INC,ADI,001632,2023-10-31,2023Q4,2716484000.0,498430000.0,406594000.0,1261463000.0,1.3719755551520392,45
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2016-03-31,2016Q1,14384000000.0,230000000.0,,180000000.0,2.215206833026294,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2016-06-30,2016Q2,15629000000.0,284000000.0,,396000000.0,2.26939838134586,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2016-09-30,2016Q3,15832000000.0,341000000.0,,621000000.0,2.270050125313283,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2016-12-31,2016Q4,16501000000.0,424000000.0,123000000.0,882000000.0,2.314708107793493,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2017-03-31,2017Q1,14988000000.0,339000000.0,,200000000.0,2.313620176309183,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2017-06-30,2017Q2,14943000000.0,276000000.0,,452000000.0,2.171144792743139,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2017-09-30,2017Q3,14827000000.0,192000000.0,,696000000.0,2.2170450019912384,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2017-12-31,2017Q4,16070000000.0,788000000.0,129000000.0,1049000000.0,2.1811483462504095,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2018-03-31,2018Q1,15526000000.0,393000000.0,,196000000.0,2.1935208411165075,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2018-06-30,2018Q2,17068000000.0,566000000.0,,379000000.0,2.0711308251389484,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2018-09-30,2018Q3,15800000000.0,536000000.0,,555000000.0,2.087578947368421,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2018-12-31,2018Q4,15947000000.0,315000000.0,141000000.0,842000000.0,2.1495578016424512,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2019-03-31,2019Q1,15304000000.0,233000000.0,,198000000.0,2.2819143310417767,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2019-06-30,2019Q2,16297000000.0,235000000.0,,383000000.0,2.2454291585436534,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2019-09-30,2019Q3,16726000000.0,407000000.0,,566000000.0,2.212437152685896,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2019-12-31,2019Q4,16329000000.0,504000000.0,154000000.0,828000000.0,2.2885305591677505,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2020-03-31,2020Q1,14970000000.0,391000000.0,,194000000.0,2.5503267284991566,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2020-06-30,2020Q2,16281000000.0,469000000.0,,360000000.0,2.2961524519703795,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2020-09-30,2020Q3,15126000000.0,225000000.0,,558000000.0,2.316064319321648,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2020-12-31,2020Q4,17978000000.0,687000000.0,160000000.0,823000000.0,2.4832184596943363,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2021-03-31,2021Q1,18893000000.0,689000000.0,,174000000.0,2.4676669383059298,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2021-06-30,2021Q2,22926000000.0,712000000.0,,427000000.0,2.3588390501319263,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2021-09-30,2021Q3,20340000000.0,526000000.0,,714000000.0,2.378262846748522,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2021-12-31,2021Q4,23090000000.0,782000000.0,171000000.0,1169000000.0,2.4940465612226763,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2022-03-31,2022Q1,23650000000.0,1054000000.0,,217000000.0,2.7306251315512524,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2022-06-30,2022Q2,27284000000.0,1236000000.0,,500000000.0,2.5312372062556294,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2022-09-30,2022Q3,24683000000.0,1031000000.0,,841000000.0,2.426401431603479,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2022-12-31,2022Q4,25939000000.0,1019000000.0,216000000.0,1319000000.0,2.4581157215116995,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2023-03-31,2023Q1,24072000000.0,1170000000.0,,327000000.0,2.3619055269922877,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2023-06-30,2023Q2,25190000000.0,927000000.0,,614000000.0,2.2221821821821823,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2023-09-30,2023Q3,21695000000.0,821000000.0,,1055000000.0,2.1806055808430633,30
ARCHER-DANIELS-MIDLAND CO,ADM,001722,2023-12-31,2023Q4,22978000000.0,565000000.0,256000000.0,1494000000.0,2.2626216607993372,30
AUTOMATIC DATA PROCESSING,ADP,001891,2016-03-31,2016Q1,3248500000.0,532500000.0,147300000.0,127600000.0,11.353171078344289,20
AUTOMATIC DATA PROCESSING,ADP,001891,2016-06-30,2016Q2,2898300000.0,282000000.0,150700000.0,168500000.0,9.744287754373437,20
AUTOMATIC DATA PROCESSING,ADP,001891,2016-09-30,2016Q3,2916900000.0,368700000.0,154900000.0,48700000.0,8.079198136514435,20
AUTOMATIC DATA PROCESSING,ADP,001891,2016-12-31,2016Q4,2987300000.0,510900000.0,152500000.0,119700000.0,10.48449581924458,20
AUTOMATIC DATA PROCESSING,ADP,001891,2017-03-31,2017Q1,3410700000.0,588000000.0,153200000.0,174500000.0,10.68847944237284,20
AUTOMATIC DATA PROCESSING,ADP,001891,2017-06-30,2017Q2,3064900000.0,265800000.0,166900000.0,240200000.0,9.348755343223536,20
AUTOMATIC DATA PROCESSING,ADP,001891,2017-09-30,2017Q3,3077200000.0,412600000.0,158200000.0,73300000.0,9.020362219861385,20
AUTOMATIC DATA PROCESSING,ADP,001891,2017-12-31,2017Q4,3238300000.0,670400000.0,159400000.0,118300000.0,11.331272893772894,20
AUTOMATIC DATA PROCESSING,ADP,001891,2018-03-31,2018Q1,3696000000.0,661000000.0,163900000.0,159600000.0,10.936538270624443,20
AUTOMATIC DATA PROCESSING,ADP,001891,2018-06-30,2018Q2,3316200000.0,140900000.0,153900000.0,206100000.0,10.720516822754075,20
AUTOMATIC DATA PROCESSING,ADP,001891,2018-09-30,2018Q3,3310300000.0,505400000.0,158000000.0,43200000.0,7.997071898777463,20
AUTOMATIC DATA PROCESSING,ADP,001891,2018-12-31,2018Q4,3492400000.0,558200000.0,156100000.0,80000000.0,8.145909863767082,20
AUTOMATIC DATA PROCESSING,ADP,001891,2019-03-31,2019Q1,3828200000.0,753800000.0,160100000.0,120300000.0,9.186897182722733,20
AUTOMATIC DATA PROCESSING,ADP,001891,2019-06-30,2019Q2,3479300000.0,475400000.0,162100000.0,162000000.0,7.7571251319468875,20
AUTOMATIC DATA PROCESSING,ADP,001891,2019-09-30,2019Q3,3495700000.0,582400000.0,168200000.0,56800000.0,7.035405823866286,20
AUTOMATIC DATA PROCESSING,ADP,001891,2019-12-31,2019Q4,3669500000.0,651600000.0,168700000.0,100700000.0,9.145365744538067,20
AUTOMATIC DATA PROCESSING,ADP,001891,2020-03-31,2020Q1,4047800000.0,820900000.0,172100000.0,139300000.0,7.901251206585682,20
AUTOMATIC DATA PROCESSING,ADP,001891,2020-06-30,2020Q2,3376800000.0,411600000.0,165100000.0,172700000.0,6.8087862035395155,20
AUTOMATIC DATA PROCESSING,ADP,001891,2020-09-30,2020Q3,3470700000.0,602100000.0,168700000.0,43500000.0,7.297440134965312,20
AUTOMATIC DATA PROCESSING,ADP,001891,2020-12-31,2020Q4,3695800000.0,647500000.0,174500000.0,81000000.0,8.360322033898305,20
AUTOMATIC DATA PROCESSING,ADP,001891,2021-03-31,2021Q1,4101899999.9999995,810700000.0,178600000.0,145300000.0,9.589118595674933,20
AUTOMATIC DATA PROCESSING,ADP,001891,2021-06-30,2021Q2,3737000000.0,538200000.0,194800000.0,178600000.0,8.601700146381898,20
AUTOMATIC DATA PROCESSING,ADP,001891,2021-09-30,2021Q3,3832300000.0,700500000.0,188800000.0,35900000.0,11.211093875567682,20
AUTOMATIC DATA PROCESSING,ADP,001891,2021-12-31,2021Q4,4025400000.0,694400000.0,199700000.0,75800000.0,11.704412230671736,20
AUTOMATIC DATA PROCESSING,ADP,001891,2022-03-31,2022Q1,4512900000.0,928500000.0,197300000.0,126800000.0,17.1881275489518,20
AUTOMATIC DATA PROCESSING,ADP,001891,2022-06-30,2022Q2,4127700000.0,625500000.0,212800000.0,174400000.0,19.55421201128577,20
AUTOMATIC DATA PROCESSING,ADP,001891,2022-09-30,2022Q3,4215600000.0000005,779000000.0,209800000.0,45400000.0,17.995226081894042,20
AUTOMATIC DATA PROCESSING,ADP,001891,2022-12-31,2022Q4,4391000000.0,813200000.0,204100000.0,95100000.0,18.231827769779358,20
AUTOMATIC DATA PROCESSING,ADP,001891,2023-03-31,2023Q1,4927800000.0,1043099999.9999999,208700000.0,145400000.0,16.211435378201312,20
AUTOMATIC DATA PROCESSING,ADP,001891,2023-06-30,2023Q2,4477800000.0,776700000.0,222200000.0,206300000.0,14.525376877261976,20
AUTOMATIC DATA PROCESSING,ADP,001891,2023-09-30,2023Q3,4512400000.0,859400000.0,236500000.0,39300000.0,14.202833448514166,20
AUTOMATIC DATA PROCESSING,ADP,001891,2023-12-31,2023Q4,4667900000.0,878400000.0,228600000.0,94100000.0,13.211732567830355,20
AUTODESK INC,ADSK,001878,2016-01-31,2016Q1,648300000.0,-37200000.0,204500000.0,72400000.0,3.4053469992590766,45
AUTODESK INC,ADSK,001878,2016-04-30,2016Q2,511900000.0,-167700000.0,193500000.0,22300000.0,3.625322097639111,45
AUTODESK INC,ADSK,001878,2016-07-31,2016Q3,550700000.0,-98200000.0,193000000.0,42600000.0,3.79019298640835,45
AUTODESK INC,ADSK,001878,2016-10-31,2016Q4,489600000.0,-142800000.0,192600000.0,65099999.99999999,4.553271732981331,45
AUTODESK INC,ADSK,001878,2017-01-31,2017Q1,478800000.0,-173400000.0,187000000.0,76000000.0,6.540485278080698,45
AUTODESK INC,ADSK,001878,2017-04-30,2017Q2,485700000.0,-129600000.0,187700000.0,8600000.0,8.721511513481596,45
AUTODESK INC,ADSK,001878,2017-07-31,2017Q3,501800000.0,-144000000.0,193800000.0,26400000.0,13.800316957210777,45
AUTODESK INC,ADSK,001878,2017-10-31,2017Q4,515299999.99999994,-119800000.0,191800000.0,39300000.0,38.69524697110904,45
AUTODESK INC,ADSK,001878,2018-01-31,2018Q1,553800000.0,-173500000.0,182200000.0,50700000.0,-16.06875,45
AUTODESK INC,ADSK,001878,2018-04-30,2018Q2,559900000.0,-82400000.0,172800000.0,16700000.0,-30.41524105754277,45
AUTODESK INC,ADSK,001878,2018-07-31,2018Q3,611700000.0,-39400000.0,180800000.0,36700000.0,-15.865066225165563,45
AUTODESK INC,ADSK,001878,2018-10-31,2018Q4,660900000.0,-23700000.0,181000000.0,49400000.0,-11.156961276973101,45
AUTODESK INC,ADSK,001878,2019-01-31,2019Q1,737300000.0,64700000.0,190400000.0,67000000.0,-22.423897581792318,45
AUTODESK INC,ADSK,001878,2019-04-30,2019Q2,735500000.0,-24200000.0,205600000.0,14700000.0,-19.602527517325722,45
AUTODESK INC,ADSK,001878,2019-07-31,2019Q3,796800000.0,40200000.0,215400000.0,29500000.0,-25.078229541945444,45
AUTODESK INC,ADSK,001878,2019-10-31,2019Q4,842700000.0,66700000.0,213000000.0,39200000.0,-29.36793002915452,45
AUTODESK INC,ADSK,001878,2020-01-31,2020Q1,899300000.0,131800000.00000001,217100000.0,53200000.0,-44.42343637670741,45
AUTODESK INC,ADSK,001878,2020-04-30,2020Q2,885700000.0,66500000.0,217400000.0,19900000.0,-39.85549964054637,45
AUTODESK INC,ADSK,001878,2020-07-31,2020Q3,913100000.0,98200000.0,232500000.0,46700000.0,85.39821693907876,45
AUTODESK INC,ADSK,001878,2020-10-31,2020Q4,952400000.0,132199999.99999999,233000000.0,67600000.0,85.77922077922078,45
AUTODESK INC,ADSK,001878,2021-01-31,2021Q1,1039200000.0,911300000.0,249600000.0,91100000.0,7.539927498705334,45
AUTODESK INC,ADSK,001878,2021-04-30,2021Q2,989300000.0,155600000.0,265500000.0,20300000.0,6.467830556540234,45
AUTODESK INC,ADSK,001878,2021-07-31,2021Q3,1059700000.0,115600000.0,276900000.0,36100000.0,5.588642867901793,45
AUTODESK INC,ADSK,001878,2021-10-31,2021Q4,1125800000.0,136700000.0,282100000.0,49500000.0,6.6653644816001245,45
AUTODESK INC,ADSK,001878,2022-01-31,2022Q1,1211600000.0,89100000.0,290300000.0,56000000.0,10.136379696148863,45
AUTODESK INC,ADSK,001878,2022-04-30,2022Q2,1170000000.0,146000000.0,289000000.0,12000000.0,12.130690161527166,45
AUTODESK INC,ADSK,001878,2022-07-31,2022Q3,1237000000.0,186000000.0,306000000.0,23000000.0,11.117567567567567,45
AUTODESK INC,ADSK,001878,2022-10-31,2022Q4,1280000000.0,198000000.0,311000000.0,32000000.0,9.530905077262693,45
AUTODESK INC,ADSK,001878,2023-01-31,2023Q1,1318000000.0,293000000.0,313000000.0,40000000.0,8.242794759825328,45
AUTODESK INC,ADSK,001878,2023-04-30,2023Q2,1269000000.0,161000000.0,327000000.0,9000000.0,10.110367892976589,45
AUTODESK INC,ADSK,001878,2023-07-31,2023Q3,1345000000.0,222000000.0,355000000.0,16000000.0,7.551409618573798,45
AUTODESK INC,ADSK,001878,2023-10-31,2023Q4,1414000000.0,241000000.0,339000000.0,21000000.0,6.225371120107962,45
AMEREN CORP,AEE,010860,2016-03-31,2016Q1,1434000000.0,105000000.0,,517000000.0,3.335472828412495,55
AMEREN CORP,AEE,010860,2016-06-30,2016Q2,1427000000.0,147000000.0,,1024000000.0,3.3682049830124576,55
AMEREN CORP,AEE,010860,2016-09-30,2016Q3,1859000000.0,369000000.0,,1537000000.0,3.2902522154055895,55
AMEREN CORP,AEE,010860,2016-12-31,2016Q4,1356000000.0,32000000.0,,2131000000.0,3.4091097308488614,55
AMEREN CORP,AEE,010860,2017-03-31,2017Q1,1514000000.0,102000000.0,,531000000.0,3.4431029697474327,55
AMEREN CORP,AEE,010860,2017-06-30,2017Q2,1538000000.0,193000000.0,,1048000000.0,3.4594520547945207,55
AMEREN CORP,AEE,010860,2017-09-30,2017Q3,1723000000.0,288000000.0,,1575000000.0,3.4215306531320957,55
AMEREN CORP,AEE,010860,2017-12-31,2017Q4,1399000000.0,-60000000.0,,2195000000.0,3.5414960414960417,55
AMEREN CORP,AEE,010860,2018-03-31,2018Q1,1585000000.0,151000000.0,,591000000.0,3.537574606619642,55
AMEREN CORP,AEE,010860,2018-06-30,2018Q2,1563000000.0,239000000.0,,1128000000.0,3.5386556854410203,55
AMEREN CORP,AEE,010860,2018-09-30,2018Q3,1724000000.0,357000000.0,,1719000000.0,3.457168504744806,55
AMEREN CORP,AEE,010860,2018-12-31,2018Q4,1419000000.0,68000000.0,,2338000000.0,3.5012221793387366,55
AMEREN CORP,AEE,010860,2019-03-31,2019Q1,1556000000.0,191000000.0,,565000000.0,3.5056709570536513,55
AMEREN CORP,AEE,010860,2019-06-30,2019Q2,1379000000.0,179000000.0,,1150000000.0,3.542543804361528,55
AMEREN CORP,AEE,010860,2019-09-30,2019Q3,1659000000.0,364000000.0,,1787000000.0,3.4795221843003414,55
AMEREN CORP,AEE,010860,2019-12-31,2019Q4,1316000000.0,94000000.0,,2442000000.0,3.527984392147299,55
